group_dimension,group_value,mean_absolute_error,mean_signed_error,median_absolute_error,median_absolute_percentage_error,median_signed_error,model,p90_absolute_error,p90_absolute_percentage_error,percentage_denominator_floor,r_squared,root_mean_squared_error,sample_count,setting,spearman_rank_correlation,target
by_communication_round_interval,1-20,0.27062589925461084,0.248229959166206,0.2775546525035435,0.18534897205745007,0.277367854692227,historical_spike,0.33814450793035067,0.2214005632859925,0.001,0.08933603950769742,0.2790458408428828,200,ssc_within_dataset,0.9111737793444836,cuda_event_time_seconds
by_communication_round_interval,21-40,0.29539336615723,0.29539336615723,0.292994323909025,0.1934766087602111,0.292994323909025,historical_spike,0.35794714672092554,0.22090254968626233,0.001,0.09027102122190622,0.2991463705661416,200,ssc_within_dataset,0.9824135603390086,cuda_event_time_seconds
by_communication_round_interval,41-60,0.2900590411370401,0.2900590411370401,0.28561397930087606,0.19189706390060884,0.28561397930087606,historical_spike,0.3428341554275207,0.22265890609622274,0.001,0.1449530915276549,0.2928447607623042,200,ssc_within_dataset,0.9849096227405686,cuda_event_time_seconds
by_communication_round_interval,61-80,0.288324873815193,0.288324873815193,0.2862219170499515,0.18669584458617405,0.2862219170499515,historical_spike,0.33921268515620656,0.2168643740742372,0.001,0.1739356290509585,0.29079262650347654,200,ssc_within_dataset,0.9860421510537765,cuda_event_time_seconds
by_communication_round_interval,81-100,0.2837945535887062,0.2837945535887062,0.2854525304473343,0.18275013337855744,0.2854525304473343,historical_spike,0.3258113770001712,0.22323851298543534,0.001,0.15504001758855213,0.28643770062052515,200,ssc_within_dataset,0.9791584789619743,cuda_event_time_seconds
without_history,all,0.11197970044202413,-0.11197970044202413,0.09579035368173705,0.05991363515466072,-0.09579035368173705,historical_spike,0.1334422195514082,0.07442156606954471,0.001,0.8394219917137884,0.13500896724978603,20,ssc_within_dataset,0.9759398496240601,cuda_event_time_seconds
with_history,all,0.2891836252874649,0.2891836252874649,0.2872837014918542,0.1893099729860782,0.2872837014918542,historical_spike,0.34277724362870976,0.22136004104878804,0.001,0.11636890043062464,0.29203625441076436,980,ssc_within_dataset,0.9863875326817291,cuda_event_time_seconds
joint,all,0.08453193824490779,-0.08453193824490779,0.07941181443637935,0.05335669245702049,-0.07941181443637935,diagnostic_oracle,0.12052239517731682,0.07546691888438294,0.001,0.9150028840724042,0.0907439664656662,1000,ssc_within_dataset,0.9861854301854301,cuda_event_time_seconds
per_dataset,ssc,0.08453193824490779,-0.08453193824490779,0.07941181443637935,0.05335669245702049,-0.07941181443637935,diagnostic_oracle,0.12052239517731682,0.07546691888438294,0.001,0.9150028840724042,0.0907439664656662,1000,ssc_within_dataset,0.9861854301854301,cuda_event_time_seconds
per_seed,27,0.08453193824490779,-0.08453193824490779,0.07941181443637935,0.05335669245702049,-0.07941181443637935,diagnostic_oracle,0.12052239517731682,0.07546691888438294,0.001,0.9150028840724042,0.0907439664656662,1000,ssc_within_dataset,0.9861854301854301,cuda_event_time_seconds
by_client_size_quartile,1,0.06972115199164895,-0.06972115199164895,0.06780988771426799,0.06209991679735014,-0.06780988771426799,diagnostic_oracle,0.09660212002240835,0.08203723474222471,0.001,0.5087587715003994,0.07393764358879808,200,ssc_within_dataset,0.8026265656641417,cuda_event_time_seconds
by_client_size_quartile,2,0.0803012101577663,-0.0803012101577663,0.07897915225988783,0.05540020626701192,-0.07897915225988783,diagnostic_oracle,0.10656693964488195,0.0750852135720647,0.001,-0.12079869795428921,0.0828450993694735,260,ssc_within_dataset,0.8957023715644404,cuda_event_time_seconds
by_client_size_quartile,3,0.08074802896503125,-0.08074802896503125,0.07612426182240517,0.04711882002604591,-0.07612426182240517,diagnostic_oracle,0.11433759819370604,0.07028240214994204,0.001,-2.017309034631575,0.08662770980960943,251,ssc_within_dataset,0.5556539556061467,cuda_event_time_seconds
by_client_size_quartile,4,0.1018741797070447,-0.1018741797070447,0.09811142264896344,0.05126891914938832,-0.09811142264896344,diagnostic_oracle,0.14355989055366614,0.06960422168384989,0.001,0.626594825343691,0.10962435557571479,289,ssc_within_dataset,0.9283016147635526,cuda_event_time_seconds
by_sequence_length_quartile,1,0.08097794067933545,-0.08097794067933545,0.08051057504373638,0.06575142346263277,-0.08051057504373638,diagnostic_oracle,0.10326696243587333,0.08326939924067413,0.001,0.7003149788251358,0.08304287846576561,210,ssc_within_dataset,0.9522321529804693,cuda_event_time_seconds
by_sequence_length_quartile,2,0.09677474971389877,-0.09677474971389877,0.09429628524149991,0.05273237059068671,-0.09429628524149991,diagnostic_oracle,0.13340060421160693,0.07147196278824164,0.001,0.8270097268501153,0.10209693158309872,241,ssc_within_dataset,0.9235288570350811,cuda_event_time_seconds
by_sequence_length_quartile,3,0.07879282601634732,-0.07879282601634732,0.07008848281086733,0.05249150035244782,-0.07008848281086733,diagnostic_oracle,0.1276251081642704,0.07099238251669883,0.001,0.9366826938469435,0.08676058726187894,290,ssc_within_dataset,0.9762747599196512,cuda_event_time_seconds
by_sequence_length_quartile,4,0.08244763118323171,-0.08244763118323171,0.07696112918068021,0.04497513996862248,-0.07696112918068021,diagnostic_oracle,0.1176376497520372,0.06651802756890131,0.001,-0.19883775700112194,0.08985626996334184,259,ssc_within_dataset,0.8981641237455191,cuda_event_time_seconds
by_communication_round_interval,1-20,0.10400738107109245,-0.10400738107109245,0.09926146955914306,0.06707724510651235,-0.09926146955914306,diagnostic_oracle,0.13906168322807777,0.08583044904864733,0.001,0.8567110990611082,0.11068856437009944,200,ssc_within_dataset,0.9838730968274207,cuda_event_time_seconds
by_communication_round_interval,21-40,0.08600041881732662,-0.08600041881732662,0.08121229467484825,0.055632737762037324,-0.08121229467484825,diagnostic_oracle,0.11734344537834102,0.07609899709992064,0.001,0.9137507006970261,0.09210973042986807,200,ssc_within_dataset,0.9792649816245408,cuda_event_time_seconds
by_communication_round_interval,41-60,0.07798390514470677,-0.07798390514470677,0.07540187170794621,0.050096862297872455,-0.07540187170794621,diagnostic_oracle,0.10894874485244171,0.07191184082275309,0.001,0.9331889364914298,0.08185904628182984,200,ssc_within_dataset,0.9858756468911724,cuda_event_time_seconds
by_communication_round_interval,61-80,0.07708008256118833,-0.07708008256118833,0.0736179268858631,0.049061499807564635,-0.0736179268858631,diagnostic_oracle,0.10901775392701872,0.06764479248612461,0.001,0.9337869857512915,0.08232810595079024,200,ssc_within_dataset,0.986681167029176,cuda_event_time_seconds
by_communication_round_interval,81-100,0.0775879036302248,-0.0775879036302248,0.07365599061916972,0.04814776570757823,-0.07365599061916972,diagnostic_oracle,0.10767121489483727,0.06684069612874133,0.001,0.9283493701685098,0.08341076692980255,200,ssc_within_dataset,0.9844911122778071,cuda_event_time_seconds
without_history,all,0.12692310022450148,-0.12692310022450148,0.11468703652976031,0.06808830836413565,-0.11468703652976031,diagnostic_oracle,0.165553565853125,0.10439177462460739,0.001,0.8048305596888534,0.1488419976071463,20,ssc_within_dataset,0.9834586466165413,cuda_event_time_seconds
with_history,all,0.08366681249022219,-0.08366681249022219,0.0792189355616999,0.05305240848420516,-0.0792189355616999,diagnostic_oracle,0.11901390351392226,0.07489334166241185,0.001,0.9176267415732716,0.0891649963630155,980,ssc_within_dataset,0.9866818108825559,cuda_event_time_seconds
joint,all,50.572153992599915,-28.834236232674304,41.60547441699677,0.1011077973827309,-31.602395715590234,constant,119.306199605397,0.2382823378961859,0.001,-0.26619636105715827,62.886572575570696,1000,ssc_within_dataset,0.0,gross_energy_joules
per_dataset,ssc,50.572153992599915,-28.834236232674304,41.60547441699677,0.1011077973827309,-31.602395715590234,constant,119.306199605397,0.2382823378961859,0.001,-0.26619636105715827,62.886572575570696,1000,ssc_within_dataset,0.0,gross_energy_joules
per_seed,27,50.572153992599915,-28.834236232674304,41.60547441699677,0.1011077973827309,-31.602395715590234,constant,119.306199605397,0.2382823378961859,0.001,-0.26619636105715827,62.886572575570696,1000,ssc_within_dataset,0.0,gross_energy_joules
by_client_size_quartile,1,47.49496933767832,47.20495030392842,37.4145730598955,0.10877222428978367,37.4145730598955,constant,67.41279703821598,0.21470849995280752,0.001,-6.477518274364625,50.71798172254351,200,ssc_within_dataset,0.0,gross_energy_joules
by_client_size_quartile,2,13.091525662555936,-2.3302416948472304,11.87802797739107,0.03152119756829182,-1.708505518996276,constant,26.20345291438908,0.06428877050710986,0.001,-0.02249370899590919,15.710888807728162,260,ssc_within_dataset,0.0,gross_energy_joules
by_client_size_quartile,3,40.05211501065611,-40.05211501065611,40.97330006990154,0.09701044326859594,-40.97330006990154,constant,47.151293713673965,0.11002835055070319,0.001,-11.796778498954101,41.71517486727955,251,ssc_within_dataset,0.0,gross_energy_joules
by_client_size_quartile,4,95.55807122880631,-95.55807122880631,81.2427239012809,0.1756109217852147,-81.2427239012809,constant,137.48623588175016,0.26497104150687556,0.001,-8.78644972010849,100.84938305152303,289,ssc_within_dataset,0.0,gross_energy_joules
by_sequence_length_quartile,1,26.825117752680324,25.276301805431572,18.049256896282884,0.04967637267899133,17.88178379394708,constant,66.17788564591524,0.20994957396533617,0.001,-1.014696454017328,35.61642065384455,210,ssc_within_dataset,0.0,gross_energy_joules
by_sequence_length_quartile,2,69.29607632726105,-69.29607632726105,44.70607591941939,0.10492106815636498,-44.70607591941939,constant,135.23999107403694,0.2617752361672544,0.001,-2.4996640761946556,81.99379733166315,241,ssc_within_dataset,0.0,gross_energy_joules
by_sequence_length_quartile,3,45.500408990443034,-8.27068605002196,31.016218057084814,0.08216703273859643,4.82266253589907,constant,133.20927815567035,0.25886195552829366,0.001,-0.017966333507648535,62.255613114425834,290,ssc_within_dataset,0.0,gross_energy_joules
by_sequence_length_quartile,4,58.082649661925316,-58.082649661925316,58.94904825591192,0.1338730523968963,-58.94904825591192,constant,78.61968951903839,0.1709100429216049,0.001,-12.418558350366538,60.37591958484068,259,ssc_within_dataset,0.0,gross_energy_joules
by_communication_round_interval,1-20,47.781599914747346,-25.5115401665896,40.89999101588137,0.1001972053800474,-30.43926036268479,constant,84.02661799119336,0.2218209388426309,0.001,-0.23650724593150696,58.33279496305539,200,ssc_within_dataset,0.0,gross_energy_joules
by_communication_round_interval,21-40,50.59954280461307,-29.93099099749024,38.797730415234156,0.09744772701812934,-30.709345975743048,constant,127.79934329773052,0.2509872771731503,0.001,-0.2813843201323962,63.87204958646793,200,ssc_within_dataset,0.0,gross_energy_joules
by_communication_round_interval,41-60,50.89090139991062,-25.549052790352157,41.12644538092317,0.10337695928448509,-29.48969575842557,constant,111.31448095022282,0.22591974373067833,0.001,-0.20076453633725544,62.48276359709629,200,ssc_within_dataset,0.0,gross_energy_joules
by_communication_round_interval,61-80,51.48008168917855,-32.11057690506635,42.50585474504561,0.10128492704258121,-32.55646549976268,constant,124.89649418575814,0.2466798022055214,0.001,-0.3236745554167826,64.93583635596194,200,ssc_within_dataset,0.0,gross_energy_joules
by_communication_round_interval,81-100,52.10864415455,-31.069020303873167,43.150464990159264,0.1027350375925477,-34.2264275085538,constant,123.58251774789761,0.24473292761705775,0.001,-0.3011610466700032,64.57935254363916,200,ssc_within_dataset,0.0,gross_energy_joules
without_history,all,56.05887271323847,-33.94491270492577,46.07607109479673,0.10778417013834347,-32.87465615658215,constant,131.5415791875383,0.25645210463091317,0.001,-0.3078066540712665,69.96928975306771,20,ssc_within_dataset,0.0,gross_energy_joules
with_history,all,50.46018014115831,-28.729936712832437,41.4647423527166,0.10068021264552154,-31.602395715590234,constant,118.81665803640206,0.23753677747107052,0.001,-0.26539568618384934,62.73370168151121,980,ssc_within_dataset,0.0,gross_energy_joules
joint,all,10.5001456741842,-10.482257974356244,9.600771916463458,0.024203568650017368,-9.600771916463458,size,16.763490444756815,0.03695144296641647,0.001,0.9446879233453549,13.143692105885952,1000,ssc_within_dataset,0.984814902216407,gross_energy_joules
per_dataset,ssc,10.5001456741842,-10.482257974356244,9.600771916463458,0.024203568650017368,-9.600771916463458,size,16.763490444756815,0.03695144296641647,0.001,0.9446879233453549,13.143692105885952,1000,ssc_within_dataset,0.984814902216407,gross_energy_joules
per_seed,27,10.5001456741842,-10.482257974356244,9.600771916463458,0.024203568650017368,-9.600771916463458,size,16.763490444756815,0.03695144296641647,0.001,0.9446879233453549,13.143692105885952,1000,ssc_within_dataset,0.984814902216407,gross_energy_joules
by_client_size_quartile,1,7.569190884907552,-7.498675897272596,6.555439218087372,0.019975430798152886,-6.555439218087372,size,10.91314925675872,0.0329306392047685,0.001,0.6422970730771091,11.092883915269308,200,ssc_within_dataset,0.7090725345852115,gross_energy_joules
by_client_size_quartile,2,8.266819543945195,-8.252993951876336,7.910795175344589,0.020425468239894627,-7.910795175344589,size,13.98774681606319,0.03473894720546031,0.001,0.6048810955618381,9.766396166159165,260,ssc_within_dataset,0.9472104309219499,gross_energy_joules
by_client_size_quartile,3,11.683058580503095,-11.682301415710022,10.776487100288819,0.025584138539405707,-10.776487100288819,size,16.144128414543502,0.03763598767833472,0.001,-0.686555538567305,15.144120815805136,251,ssc_within_dataset,0.5828681007516874,gross_energy_joules
by_client_size_quartile,4,13.510334643843118,-13.510334643843118,13.224556703370354,0.027584157601691757,-13.224556703370354,size,19.328122191944715,0.038753131921565875,0.001,0.7809801268284562,15.086983755828562,289,ssc_within_dataset,0.9285331559732178,gross_energy_joules
by_sequence_length_quartile,1,6.367923746919078,-6.349393850699534,6.117863590719992,0.016841812939157715,-6.117863590719992,size,9.95720113620049,0.0282031769669973,0.001,0.8772576437040982,8.791089248000297,210,ssc_within_dataset,0.9496680326620558,gross_energy_joules
by_sequence_length_quartile,2,13.110462105799991,-13.110462105799991,12.3714888975735,0.028068353481165483,-12.3714888975735,size,19.31616808993448,0.03829891966185202,0.001,0.8800567059015177,15.179441974883352,241,ssc_within_dataset,0.9092236672663572,gross_energy_joules
by_sequence_length_quartile,3,10.50638670113091,-10.45877851747991,9.55687810160245,0.025430155372325694,-9.55687810160245,size,17.317860763382335,0.03883367869534357,0.001,0.957284894793988,12.752711860180886,290,ssc_within_dataset,0.9766880967261494,gross_energy_joules
by_sequence_length_quartile,4,11.414703384190855,-11.413969606727298,10.650007557224853,0.02451970456406766,-10.650007557224853,size,16.291170471345016,0.0364545804538931,0.001,0.23487209709039647,14.417097952247877,259,ssc_within_dataset,0.9039783128310102,gross_energy_joules
by_communication_round_interval,1-20,9.62703599545739,-9.591629957049275,9.235119686399145,0.022428353023091402,-9.235119686399145,size,15.980764224628466,0.03670867160020337,0.001,0.9481120319273442,11.949446384472594,200,ssc_within_dataset,0.9878096508469959,gross_energy_joules
by_communication_round_interval,21-40,8.358731522535162,-8.333948396349502,7.8085239837015195,0.018812827792915553,-7.8085239837015195,size,14.23587556126826,0.03191934764807646,0.001,0.9682114408204214,10.060199003477459,200,ssc_within_dataset,0.9864207299924078,gross_energy_joules
